Timestamp,Latitude,Longitude,Bearing,Type,Defects or Features,RoadName,DetectedImage,RawImage
"13-11-2023 , 09:24",51.77565861493349,-3.249298743903637,N,Major Pothole,"Minor Transverse Cracking, Severe Pothole, Ravelling",West Hill,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/Markred/20231113092438959_51.77565861493349_-3.249298743903637_N_14.2_3.67_7199.91_bgdcuser1_4_4_12_13_.jpg,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/raw/20231113092438959_51.77565861493349_-3.249298743903637_N_14.2_3.67_7199.91_bgdcuser1_.jpg
"13-11-2023 , 14:27",51.79641781122063,-3.226533600140414,W,Major Pothole,"Severe Pothole, Ravelling",Heol y Mynydd,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/Markred/20231113142733227_51.79641781122063_-3.226533600140414_W_8.7_5.47_18.64_bleaenaugwent_12_13_13_13_.jpg,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/raw/20231113142733227_51.79641781122063_-3.226533600140414_W_8.7_5.47_18.64_bleaenaugwent_.jpg
"26-03-2024 , 15:32",51.69959568,-3.12930084,E,Major Pothole,"Minor Longitudinal Cracking, Surface Deterioration, Severe Pothole",Hyde Street,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/Markred/20240326153249100_51.69959568_-3.12930084_E_32.67_8.77_1311.27_130CB_7_19_12_.jpg,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/raw/20240326153249100_51.69959568_-3.12930084_E_32.67_8.77_1311.27_130CB_.jpg
"20-11-2023 , 11:42",51.71300589,-3.14309593,S,Major Pothole,"Ravelling, Severe Pothole",Woodland Terrace,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/Markred/20231120114226042_51.71300589_-3.14309593_S_14.33_3.79_1551.09_09BBC_13_13_12_.jpg,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/raw/20231120114226042_51.71300589_-3.14309593_S_14.33_3.79_1551.09_09BBC_.jpg
"15-11-2023 , 13:10",51.73394816927612,-3.1360758282244205,N,Major Pothole,"Ravelling, Minor Longitudinal Cracking, Severe Pothole",Edward Street,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/Markred/20231115131039893_51.73394816927612_-3.1360758282244205_N_13.9_4.11_34369.26_bgdcuser1_13_7_12_7_13_7_.jpg,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/raw/20231115131039893_51.73394816927612_-3.1360758282244205_N_13.9_4.11_34369.26_bgdcuser1_.jpg
"11-11-2023 , 14:12",51.76813791040331,-3.156369086354971,S,Major Pothole,Severe Pothole,Waengron,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/Markred/20231111141226645_51.76813791040331_-3.156369086354971_S_9.4_3.55_34512.83_bgdcuser1_12_.jpg,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/raw/20231111141226645_51.76813791040331_-3.156369086354971_S_9.4_3.55_34512.83_bgdcuser1_.jpg
"11-11-2023 , 14:12",51.76816188264638,-3.156392052769661,S,Major Pothole,Severe Pothole,Waengron,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/Markred/20231111141225663_51.76816188264638_-3.156392052769661_S_12.6_4.11_34509.28_bgdcuser1_12_.jpg,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/raw/20231111141225663_51.76816188264638_-3.156392052769661_S_12.6_4.11_34509.28_bgdcuser1_.jpg
"11-11-2023 , 14:12",51.76816921681166,-3.1564343813806772,E,Major Pothole,Severe Pothole,Waengron,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/Markred/20231111141228641_51.76816921681166_-3.1564343813806772_E_1.1_3.1_34515.93_bgdcuser1_12_12_12_.jpg,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/raw/20231111141228641_51.76816921681166_-3.1564343813806772_E_1.1_3.1_34515.93_bgdcuser1_.jpg
"11-11-2023 , 14:12",51.768194111064076,-3.1564810685813427,N,Major Pothole,Severe Pothole,Waengron,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/Markred/20231111141235637_51.768194111064076_-3.1564810685813427_N_9.5_5.7_34521.62_bgdcuser1_12_.jpg,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/raw/20231111141235637_51.768194111064076_-3.1564810685813427_N_9.5_5.7_34521.62_bgdcuser1_.jpg
"26-03-2024 , 14:00",51.73721701,-3.18036976,W,Minor Pothole,"Minor Pothole, Surface Deterioration",#,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/Markorange/20240326140030095_51.73721701_-3.18036976_W_14.08_4.88_5220.98_130CB_10_19_.jpg,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/raw/20240326140030095_51.73721701_-3.18036976_W_14.08_4.88_5220.98_130CB_.jpg
"26-03-2024 , 14:53",51.74233739,-3.18090335,E,Minor Pothole,Minor Pothole,#,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/Markorange/20240326145314095_51.74233739_-3.18090335_E_8.03_3.51_14529.26_130CB_10_.jpg,https://platform.roadmetrics.ai/blaenau_gwent_cbc_12_2023_1/raw/20240326145314095_51.74233739_-3.18090335_E_8.03_3.51_14529.26_130CB_.jpg
